customer_id,pred_period,churn_rate,CLV
86,4,0.02149,5084.52492665
87,4,0.00652,5121.289618895426
88,4,0.01506,5100.646771463698
89,4,0.03215,5056.993184455404
90,4,0.0003,5135.293424589952
91,4,0.00482,5125.253758143806
92,4,0.05591,4992.819392246725
93,4,0.00668,5120.894303050813
94,4,0.05529,4994.529900909988
95,4,0.0438,5025.956687915911
96,4,0.05396,4998.206541625154
97,4,7e-05,5135.751610269136
98,4,0.00068,5134.503960556256
99,4,0.00687,5120.473946179105
100,4,2e-05,5135.853476566712
101,4,0.06712,4961.44994497113
102,4,0.00561,5123.418360458376
103,4,0.02141,5084.74197713429
104,4,0.02615,5072.61005581236
105,4,0.0002,5135.509943196988
106,4,0.00825,5117.210509448447
107,4,0.00088,5134.070923342183
108,4,0.00459,5125.7890869826115
109,4,0.13446,4761.4545634731185
110,4,0.00041,5135.064118202535
111,4,0.00026,5135.3826105451635
112,4,0.01172,5108.859324780801
113,4,0.03479,5050.038727134432
114,4,0.09571,4878.820371251117
115,4,0.00642,5121.544816076331
116,4,0.08373,4913.894243479056
117,4,0.00795,5117.911529855309
118,4,0.00427,5126.515468074202
119,4,0.00038,5135.127945241513
120,4,0.16547,4663.5618141503455
121,4,0.00915,5115.0557696539945
122,4,0.00829,5117.095537481351
123,4,0.00356,5128.1338152753415
124,4,0.00707,5120.002230391164
125,4,0.07276,4945.450251275006
126,4,0.00277,5129.917855813037
127,4,0.06325,4972.35380955835
128,4,0.02837,5066.868819342942
129,4,0.0245,5076.845578199679
130,4,6e-05,5135.777076623385
131,4,0.00045,5134.9749322473235
132,4,0.02084,5086.196226630638
133,4,0.00028,5135.34446384855
134,4,0.00348,5128.312187185765
135,4,0.01111,5110.338403084625
136,4,0.09124,4891.976988625286
137,4,0.0196,5089.321244230371
138,4,0.01235,5107.303421206496
139,4,0.00517,5124.43787143937
140,4,0.05725,4989.11728517731
141,4,0.01466,5101.654453637217
142,4,0.00092,5133.994629948955
143,4,0.02442,5077.049628683969
144,4,2e-05,5135.853476566712
145,4,0.00822,5117.261336487425
146,4,0.26915,4312.6708900957965
147,4,0.00416,5126.757453035487
148,4,0.03166,5058.268954603313
149,4,0.00054,5134.79677255652
150,4,0.00223,5131.128206827199
151,4,0.02983,5063.066653827331
152,4,0.02098,5085.826164920655
153,4,0.01381,5103.7458982699445
154,4,0.00205,5131.523204782675
155,4,0.00111,5133.574059089132
156,4,0.05724,4989.142751531559
157,4,0.11722,4814.381800395245
158,4,0.047,5017.277340288029
159,4,0.01847,5092.1655982949505
160,4,0.00036,5135.1660919381275
161,4,0.00127,5133.243100392253
162,4,4e-05,5135.815329870098
163,4,0.00105,5133.701391740957
164,4,0.00659,5121.1368198893515
165,4,0.00656,5121.18764692833
166,4,0.00133,5133.102875178444
167,4,0.06913,4955.767856083421
168,4,0.01381,5103.7458982699445
169,4,0.04887,5012.171598541626
170,4,0.00195,5131.739723389712
171,4,0.00484,5125.202718885209
172,4,0.00117,5133.446726437305
173,4,0.00241,5130.720530297856
174,4,0.20449,4535.666167283543
175,4,0.00012,5135.662636533543
176,4,0.15673,4691.492290422402
177,4,4e-05,5135.815329870098
178,4,0.08498,4910.254153828741
179,4,0.05673,4990.546918085802
180,4,0.04927,5011.086666658388
181,4,0.00882,5115.846295673702
182,4,0.0538,4998.65342860562
183,4,0.01124,5110.032378864741
184,4,0.00038,5135.127945241513
185,4,2e-05,5135.853476566712
186,4,0.06093,4978.8525274788735
187,4,0.1341,4762.579237684731
188,4,0.03509,5049.234671005966
189,4,0.00813,5117.490853325966
190,4,0.00248,5130.567731291782
191,4,0.00118,5133.421260083057
192,4,0.04296,5028.228630199581
193,4,0.06157,4977.052300983145
194,4,0.01253,5106.8570661032845
195,4,0.00082,5134.198255994007
196,4,0.00266,5130.159840774323
197,4,0.02149,5084.52492665
198,4,1e-05,5135.878942920961
199,4,0.10047,4864.705092659525
200,4,0.00021,5135.471584280756
201,4,0.00708,5119.976764036915
202,4,0.03091,5060.2339163506085
203,4,0.02922,5064.661660414741
204,4,1e-05,5135.878942920961
205,4,0.00581,5122.959537232418
206,4,0.00916,5115.017410737762
207,4,0.0,5135.8916232633255
208,4,0.04782,5015.043544700973
209,4,0.0,5135.8916232633255
210,4,0.0145,5102.036983469946
211,4,0.00581,5122.959537232418
212,4,0.05307,5000.67049336602
213,4,0.03318,5054.275099288143
214,4,0.0542,4997.555604160399
215,4,0.0038,5127.585806094174
216,4,0.00194,5131.765189743961
217,4,0.00323,5128.8856627211835
218,4,0.06334,4972.098506707926
219,4,9e-05,5135.7134635725215
220,4,0.00061,5134.6439735504455
221,4,0.01742,5094.780115863355
222,4,0.01689,5096.119500830623
223,4,0.01694,5095.991848521164
224,4,0.00018,5135.535303881718
225,4,0.04026,5035.477705603702
226,4,0.00302,5129.357166289504
227,4,0.03217,5056.9291451968065
228,4,0.25523,4361.839166268619
229,4,0.04715,5016.8689196618125
230,4,0.00055,5134.771306202271
231,4,0.00548,5123.711384678259
232,4,0.00334,5128.643677759897
233,4,3e-05,5135.840796224347
234,4,0.05511,4995.0278271490515
235,4,0.04837,5013.537406179635
236,4,0.00012,5135.662636533543
237,4,0.00084,5134.160109297394
238,4,0.00539,5123.92822294293
239,4,0.10325,4856.440039921855
240,4,0.0002,5135.509943196988
241,4,0.02168,5084.053105192539
242,4,0.0,5135.8916232633255
243,4,0.0,5135.8916232633255
244,4,0.03418,5051.6465197337275
245,4,0.06224,4975.201247448437
246,4,0.01028,5112.340129884887
247,4,0.0067,5120.868942366083
248,4,0.04891,5012.082412586415
249,4,0.00108,5133.6505647019785
250,4,0.00596,5122.589687742054
251,4,0.08899,4898.554871544926
252,4,0.00065,5134.554787595234
253,4,0.00844,5116.751474002871
254,4,2e-05,5135.853476566712
255,4,0.11769,4812.950677524511
256,4,0.00024,5135.420757241777
257,4,0.00299,5129.420885890467
258,4,0.00088,5134.070923342183
259,4,0.02507,5075.391328703331
260,4,0.06744,4960.556171010199
261,4,0.00018,5135.535303881718
262,4,0.05675,4990.48309281532
263,4,0.00281,5129.828669857827
264,4,4e-05,5135.828115881983
265,4,0.00179,5132.083574648573
266,4,0.00638,5121.621109469558
267,4,0.00041,5135.064118202535
268,4,0.00015,5135.598916932581
269,4,0.00798,5117.847810254346
270,4,0.04915,5011.405689109773
271,4,0.01453,5101.986156430967
272,4,0.00891,5115.616778835163
273,4,0.03133,5059.123837770757
274,4,0.00084,5134.160109297394
275,4,0.00265,5130.198199690555
276,4,0.00231,5130.949834916777
277,4,1e-05,5135.878942920961
278,4,0.00476,5125.381090795632
279,4,0.00284,5129.764842818848
280,4,0.00832,5117.031817880389
281,4,0.09361,4885.002726106524
282,4,0.01743,5094.741756947122
283,4,0.00154,5132.644264172106
284,4,0.00289,5129.650190509387
285,4,0.00561,5123.418360458376
286,4,0.01303,5105.658651334614
287,4,0.00508,5124.654709704041
288,4,0.0,5135.8916232633255
289,4,0.00212,5131.383191788485
290,4,0.0014,5132.93707617237
291,4,0.00608,5122.32212987642
292,4,4e-05,5135.815329870098
293,4,0.06246,4974.562670668411
294,4,0.0118,5108.655166858494
295,4,9e-05,5135.7134635725215
296,4,0.00133,5133.102875178444
297,4,0.0032,5128.936489760161
298,4,0.03403,5052.042047797959
299,4,0.06372,4971.038828959319
300,4,0.0012,5133.383113386442
301,4,1e-05,5135.878942920961
302,4,0.01047,5111.881094439311
303,4,0.00023,5135.433437584143
304,4,1e-05,5135.878942920961
305,4,0.28018,4273.273468984134
306,4,0.02639,5071.997689483455
307,4,0.00977,5113.5770110078065
308,4,0.00404,5127.050796913006
309,4,0.00111,5133.574059089132
310,4,0.04016,5035.732902784606
311,4,0.16342,4670.145229830641
312,4,0.00103,5133.752430999553
313,4,0.00157,5132.580544571145
314,4,0.01527,5100.136696759525
315,4,0.00018,5135.535303881718
316,4,0.06822,4958.34720423062
317,4,0.02298,5080.74918380513
318,4,0.04086,5033.869700784789
319,4,0.03035,5061.701378066576
320,4,0.10768,4843.192216521475
321,4,0.00912,5115.132382704857
322,4,0.00013,5135.649956191179
323,4,0.05066,5007.282693291397
324,4,0.04704,5017.16247575895
325,4,0.16353,4669.800209147752
326,4,9e-05,5135.7134635725215
327,4,0.16459,4666.374084387724
328,4,0.00251,5130.4910116908195
329,4,0.06501,4967.399909613612
330,4,0.10484,4851.67485162069
331,4,0.00252,5130.46554533657
332,4,0.00167,5132.364025964108
333,4,0.00512,5124.552737736945
334,4,0.04792,5014.775561508184
335,4,0.0,5135.8916232633255
336,4,0.01333,5104.918952353885
337,4,0.0,5135.8916232633255
338,4,0.04243,5029.64526487657
339,4,0.00792,5117.988035468155
340,4,0.00993,5113.181695163193
341,4,0.017,5095.8388372954705
342,4,0.00812,5117.50353366833
343,4,0.0635,4971.66461972746
344,4,0.00399,5127.165449222465
345,4,0.00074,5134.37662790443
346,4,0.05606,4992.3979716205085
347,4,0.00363,5127.968123707285
348,4,0.00068,5134.503960556256
349,4,0.0033,5128.732863715109
350,4,0.07597,4936.2688315965415
351,4,0.0,5135.8916232633255
352,4,0.0,5135.8916232633255
353,4,0.00224,5131.102740472951
354,4,0.02286,5081.042527682648
355,4,0.00091,5134.020096303205
356,4,0.00335,5128.605318843664
357,4,0.00028,5135.34446384855
358,4,0.00442,5126.171297157705
359,4,0.0001,5135.700783230157
360,4,0.00047,5134.93678555071
361,4,0.00015,5135.598916932581
362,4,0.02612,5072.673775413322
363,4,0.05871,4985.044584520657
364,4,0.04988,5009.427302923242
365,4,0.00402,5127.088943609619
366,4,8e-05,5135.738929926772
367,4,0.01518,5100.36642758618
368,4,7e-05,5135.751610269136
369,4,0.00303,5129.3316999352555
370,4,0.03773,5042.241642549142
371,4,0.00814,5117.452494409733
372,4,4e-05,5135.815329870098
373,4,0.00046,5134.962251904959
374,4,0.12551,4789.056546523659
375,4,0.03081,5060.502006093496
376,4,0.01385,5103.6437123147325
377,4,0.01723,5095.264937320815
378,4,0.00166,5132.389598868455
379,4,0.03574,5047.5247998894765
380,4,0.03896,5038.949019860452
381,4,0.04377,5026.033193528758
382,4,0.07243,4946.369598140284
383,4,0.00735,5119.3394632310155
384,4,0.02203,5083.160182766498
385,4,0.0206,5086.795592959543
386,4,0.00023,5135.433437584143
387,4,0.04105,5033.346308191477
388,4,0.00812,5117.50353366833
389,4,0.00255,5130.414718297592
390,4,0.03732,5043.3262547747445
391,4,0.00377,5127.66231170702
392,4,2e-05,5135.853476566712
393,4,0.0272,5069.879716510468
394,4,0.06393,4970.451611095525
395,4,0.04469,5023.557307310897
396,4,0.04517,5022.242538931485
397,4,0.00209,5131.4469113894465
398,4,0.00076,5134.325588645834
399,4,0.0001,5135.700783230157
400,4,0.00429,5126.464428815604
401,4,0.00205,5131.523204782675
402,4,3e-05,5135.840796224347
403,4,0.00556,5123.533012767836
404,4,0.00044,5135.000398601573
405,4,0.00025,5135.395290887529
406,4,0.0003,5135.293424589952
407,4,0.0547,4996.176903960406
408,4,0.00537,5123.9792622015275
409,4,0.04529,5021.923516480098
410,4,2e-05,5135.853476566712
411,4,0.01201,5108.14509215432
412,4,0.06411,4969.940898844578
413,4,0.07177,4948.246649906495
414,4,0.0,5135.8916232633255
415,4,1e-05,5135.878942920961
416,4,0.11015,4835.756578828502
417,4,0.00414,5126.821278305969
418,4,0.00028,5135.34446384855
419,4,0.02807,5067.6341968975385
420,4,0.20461,4535.282681134322
421,4,0.00052,5134.834919253133
422,4,0.19474,4568.120897646765
423,4,0.00976,5113.589691350171
424,4,0.11648,4816.630509503201
425,4,0.00041,5135.064118202535
426,4,0.00203,5131.574244041271
427,4,2e-05,5135.853476566712
428,4,0.00029,5135.3188909442015
429,4,0.03938,5037.825941280599
430,4,0.00013,5135.637170179294
431,4,0.00393,5127.292781874291
432,4,0.00021,5135.471584280756
433,4,0.1084,4841.007332684001
434,4,0.01905,5090.698668456238
435,4,0.16246,4673.213121688161
436,4,0.07235,4946.599434636459
437,4,0.0026,5130.300065988132
438,4,0.00558,5123.494866071222
439,4,0.00936,5114.545694949821
440,4,0.05981,4981.993414915998
441,4,0.00196,5131.714257035462
442,4,0.00144,5132.860782779143
443,4,0.03661,5045.202137116928
444,4,0.05045,5007.857125143306
445,4,0.00124,5133.306713443116
446,4,0.00703,5120.091416346375
447,4,0.00237,5130.809716253068
448,4,0.0281,5067.557691284692
449,4,0.0691,4955.844361696268
450,4,0.00229,5130.98808816349
451,4,0.00243,5130.682383601243
452,4,0.00939,5114.482081898958
453,4,0.00195,5131.739723389712
454,4,0.00069,5134.478387651908
455,4,0.00013,5135.649956191179
456,4,0.01055,5111.689936517004
457,4,0.01857,5091.910401114046
458,4,0.0018,5132.070894306208
459,4,6e-05,5135.777076623385
460,4,0.08133,4920.828869338961
461,4,0.11234,4829.177100277101
462,4,0.0253,5074.804428728676
463,4,0.01288,5106.028500824978
464,4,0.02436,5077.228425921546
465,4,0.00254,5130.427398639958
466,4,0.00867,5116.216145164068
467,4,0.0065,5121.340658154024
468,4,0.02847,5066.600836150153
469,4,2e-05,5135.853476566712
470,4,0.0108,5111.077782407719
471,4,8e-05,5135.738929926772
472,4,0.01708,5095.634786811181
473,4,0.01056,5111.664470162756
474,4,0.1948,4567.916101297105
475,4,0.00216,5131.26821982139
476,4,0.01139,5109.662529374376
477,4,0.024,5078.134028689952
478,4,0.01013,5112.709979375252
479,4,0.00496,5124.922267569676
480,4,0.011,5110.606066619777
481,4,0.01926,5090.175807740179
482,4,0.0231,5080.430161353745
483,4,0.00455,5125.878272937822
484,4,0.1192,4808.376647145654
485,4,0.00081,5134.223722348256
486,4,0.34263,4042.6170879958413
487,4,0.00419,5126.706625996508
488,4,0.00131,5133.153914437042
489,4,1e-05,5135.878942920961
490,4,0.06484,4967.872262948326
491,4,0.06092,4978.865207821239
492,4,0.00084,5134.160109297394
493,4,0.12755,4782.808238888754
494,4,0.00365,5127.929977010671
495,4,3e-05,5135.840796224347
496,4,0.03098,5060.055438770666
497,4,0.00122,5133.332074127846
498,4,0.00059,5134.682120247058
499,4,0.02089,5086.055681759194
500,4,0.00527,5124.208566820448
501,4,0.00331,5128.694504798876
502,4,0.00455,5125.878272937822
503,4,0.05434,4997.159756438531
504,4,0.10235,4859.1226360102755
505,4,0.08475,4910.9054109511335
506,4,0.01075,5111.205434717179
507,4,0.00025,5135.395290887529
508,4,0.00738,5119.262743630054
509,4,0.02951,5063.883070640525
510,4,0.00759,5118.778561487863
511,4,0.0152,5100.315388327583
512,4,0.0012,5133.395899398327
513,4,1e-05,5135.878942920961
514,4,0.00906,5115.272607918667
515,4,0.04784,5014.979719430491
516,4,0.00141,5132.924395830006
517,4,0.06992,4953.520530387608
518,4,0.06668,4962.688419957314
519,4,0.10979,4836.855467028231
520,4,0.00012,5135.662636533543
521,4,0.06484,4967.88515551031
522,4,0.00064,5134.580253949483
523,4,0.00021,5135.471584280756
524,4,0.01783,5093.759860785489
525,4,0.00898,5115.463765840974
526,4,0.00037,5135.153411595763
527,4,0.0,5135.8916232633255
528,4,0.14662,4723.497700529646
529,4,0.03578,5047.422827922381
530,4,0.00166,5132.389598868455
531,4,0.023,5080.685358534648
532,4,0.04837,5013.537406179635
533,4,0.00043,5135.013078943937
534,4,0.01513,5100.4810798956405
535,4,0.04295,5028.2413105419455
536,4,0.00822,5117.2870150612935
537,4,0.02771,5068.565585677829
538,4,0.009,5115.412726582375
539,4,0.00413,5126.8339586483335
540,4,0.03281,5055.244846984665
541,4,0.01776,5093.925552353546
542,4,0.00135,5133.064728481831
543,4,0.00057,5134.720266943673
544,4,0.00537,5123.9792622015275
545,4,0.02271,5081.438055746881
546,4,0.04034,5035.273655119412
547,4,0.01005,5112.888351285675
548,4,0.00636,5121.672148728156
549,4,0.01578,5098.874137062738
550,4,0.08246,4917.546587264002
551,4,0.04655,5018.50281704271
552,4,0.07424,4941.223475638152
553,4,0.00738,5119.262743630054
554,4,0.0034,5128.503452546088
555,4,0.05236,5002.623518867824
556,4,0.00071,5134.427454943409
557,4,0.04075,5034.163256881925
558,4,0.02635,5072.086875438667
559,4,4e-05,5135.828115881983
560,4,0.03672,5044.90858101979
561,4,0.0001,5135.700783230157
562,4,0.01739,5094.869621476202
563,4,0.19787,4557.724783694719
564,4,0.20295,4540.819737835729
565,4,0.00043,5135.013078943937
566,4,0.03002,5062.568939807888
567,4,0.03115,5059.5958714478365
568,4,0.02514,5075.212637135272
569,4,0.01135,5109.751822767605
570,4,0.02833,5066.958005298153
571,4,0.02185,5083.606537869709
572,4,0.02164,5084.155077159636
573,4,0.00084,5134.160109297394
574,4,0.07693,4933.497473992147
575,4,0.18629,4595.96953211264
576,4,0.2289,4453.085339830241
577,4,0.05584,4993.0237623886505
578,4,0.01954,5089.474255456064
579,4,0.00316,5129.025675715372
580,4,0.00295,5129.510071845678
581,4,0.0007,5134.452921297658
582,4,0.00497,5124.8968012154255
583,4,3e-05,5135.840796224347
584,4,0.03066,5060.884641595745
585,4,0.03448,5050.842463605261
586,4,0.00026,5135.3826105451635
587,4,0.00356,5128.1338152753415
588,4,0.00819,5117.337842100273
589,4,0.03922,5038.259935699081
590,4,0.04204,5030.704516417442
591,4,7e-05,5135.751610269136
592,4,0.11166,4831.208441011628
593,4,0.00015,5135.598916932581
594,4,0.02367,5078.975911857397
595,4,0.01736,5094.946127089047
596,4,0.11098,4833.2653528820065
597,4,0.06115,4978.239736710731
598,4,0.00237,5130.809716253068
599,4,0.00905,5115.298074272916
600,4,0.14871,4716.889670029991
601,4,0.08795,4901.5946367813485
602,4,0.02318,5080.226110869454
603,4,0.11739,4813.870661936564
604,4,0.00103,5133.752430999553
605,4,0.0041,5126.91046426118
606,4,0.00012,5135.662636533543
607,4,0.00591,5122.717340051514
608,4,0.06449,4968.868221095971
609,4,0.01749,5094.614424295297
610,4,0.0956,4879.152605922122
611,4,0.01861,5091.80842914695
612,4,0.0012,5133.395899398327
613,4,0.0039,5127.356501475253
614,4,0.00018,5135.535303881718
615,4,0.00151,5132.707877222969
616,4,0.13216,4768.585454688831
617,4,0.02338,5079.728609069629
618,4,0.00194,5131.765189743961
619,4,0.05134,5005.406173402441
620,4,0.00071,5134.440240955293
621,4,0.00132,5133.128448082793
622,4,0.00115,5133.497765695904
623,4,0.02975,5063.270704311622
624,4,0.00028,5135.34446384855
625,4,0.07443,4940.674404470973
626,4,0.00583,5122.895711961937
627,4,0.15613,4693.409616394242
628,4,0.00017,5135.5607702359675
629,4,0.0001,5135.700783230157
630,4,0.05194,5003.759490009658
631,4,0.0032,5128.936489760161
632,4,0.01239,5107.214235251285
633,4,0.00511,5124.5782040911945
634,4,0.00754,5118.893213797323
635,4,0.11872,4809.820236370636
636,4,0.04565,5020.940556563958
637,4,0.00258,5130.3382126847455
638,4,0.17925,4618.983298820081
639,4,0.00227,5131.039020871988
640,4,1e-05,5135.878942920961
641,4,0.01117,5110.185391858932
642,4,0.00174,5132.211226958034
643,4,4e-05,5135.828115881983
644,4,0.00846,5116.713327306256
645,4,0.33572,4068.758816754828
646,4,0.04733,5016.383885984734
647,4,0.00099,5133.828724392781
648,4,0.11327,4826.353427439982
649,4,0.00719,5119.708886513646
650,4,0.03324,5054.12208806245
651,4,0.00538,5123.953689297179
652,4,0.02718,5069.943541780949
653,4,0.00444,5126.120257899107
654,4,0.00023,5135.433437584143
655,4,0.09766,4873.046651010041
656,4,0.00881,5115.871762027952
657,4,0.00286,5129.701017548366
658,4,0.09859,4870.300335320658
659,4,0.01628,5097.624257708315
660,4,0.19419,4569.91078529726
661,4,0.00034,5135.217131196725
662,4,2e-05,5135.853476566712
663,4,0.06863,4957.185234857281
664,4,0.09247,4888.349259659701
665,4,0.00068,5134.503960556256
666,4,0.05849,4985.657375288799
667,4,0.02187,5083.568391173096
668,4,0.01707,5095.673145727413
669,4,0.01634,5097.471246482622
670,4,0.01787,5093.670674830277
671,4,0.0,5135.8916232633255
672,4,0.00016,5135.573450578332
673,4,0.00079,5134.274761606855
674,4,0.07849,4929.027969297134
675,4,0.19132,4579.411423106515
676,4,0.00141,5132.924395830006
677,4,0.01352,5104.4599169083085
678,4,0.00309,5129.20436728343
679,4,0.01405,5103.1592105149075
680,4,0.03149,5058.728521926143
681,4,3e-05,5135.840796224347
682,4,0.00137,5133.013581785217
683,4,0.01421,5102.75100210831
684,4,0.08723,4903.702163471086
685,4,1e-05,5135.866156909076
686,4,0.0334,5053.700879655851
687,4,0.00333,5128.656358102262
688,4,0.13723,4752.85397825082
689,4,0.00018,5135.535303881718
690,4,0.00188,5131.90541495777
691,4,0.0037,5127.81532470121
692,4,0.00054,5134.79677255652
693,4,0.01176,5108.7573528137045
694,4,0.0859,4907.572089617574
695,4,0.00421,5126.6428007260265
696,4,0.0,5135.8916232633255
697,4,0.06172,4976.643880356929
698,4,0.0,5135.8916232633255
699,4,0.01409,5103.057238547813
700,4,0.00661,5121.085780630755
701,4,0.00879,5115.922801286549
702,4,0.00058,5134.707586601308
703,4,0.00037,5135.153411595763
704,4,0.00039,5135.115264899148
705,4,0.0978,4872.63791072619
706,4,0.04533,5021.808437962904
707,4,0.0027,5130.083547381096
708,4,0.00814,5117.465386971716
709,4,0.00149,5132.758916481567
710,4,0.05716,4989.35980201585
711,4,0.01133,5109.802862026201
712,4,0.00722,5119.645273462783
713,4,0.00056,5134.745733297922
714,4,0.00038,5135.127945241513
715,4,0.03197,5057.465218132484
716,4,0.0103,5112.301983188273
717,4,0.0002,5135.509943196988
718,4,0.00353,5128.197534876304
719,4,0.00012,5135.662636533543
720,4,0.08646,4905.950021044153
721,4,0.08432,4912.16999071892
722,4,0.02723,5069.803210897621
723,4,0.08001,4924.647436569218
724,4,0.08775,4902.19506686476
725,4,0.01105,5110.478521748334
726,4,0.03296,5054.8749974943
727,4,0.00645,5121.455310463484
728,4,0.00976,5113.589691350171
729,4,0.05616,4992.117095865736
730,4,0.02509,5075.327289444733
731,4,0.06708,4961.564809500209
732,4,0.09631,4877.044973562864
733,4,0.15586,4694.253201743547
734,4,0.00073,5134.389308246796
735,4,0.01012,5112.722659717617
736,4,3e-05,5135.840796224347
737,4,0.009,5115.399940570492
738,4,0.02305,5080.557813663205
739,4,0.00468,5125.559462706054
740,4,0.01126,5109.96855359426
741,4,0.04486,5023.084953976183
742,4,0.00407,5126.961291300158
743,4,1e-05,5135.878942920961
744,4,0.00544,5123.80057063347
745,4,0.02999,5062.6456594088495
746,4,0.01058,5111.613430904157
747,4,0.05524,4994.670445781432
748,4,0.00807,5117.61818597779
749,4,0.01621,5097.815735288257
750,4,0.03971,5036.945379539288
751,4,0.00056,5134.745733297922
752,4,0.00032,5135.255277893339
753,4,0.00768,5118.561723223192
754,4,0.00161,5132.491358615933
755,4,0.00344,5128.401480578992
756,4,0.01716,5095.4434149007575
757,4,0.00021,5135.471584280756
758,4,0.05162,5004.640263970588
759,4,0.00199,5131.6505374345
760,4,0.00059,5134.694906258943
761,4,0.01733,5095.0226327018945
762,4,0.06209,4975.596775512669
763,4,0.00255,5130.414718297592
764,4,0.02966,5063.513221150161
765,4,0.00343,5128.439839495225
766,4,0.02995,5062.747631375944
767,4,0.00035,5135.20445085436
768,4,0.00011,5135.688102887792
769,4,0.00271,5130.045188464864
770,4,0.00347,5128.32486752813
771,4,0.01847,5092.1655982949505
772,4,0.02095,5085.902670533501
773,4,0.00439,5126.234910208567
774,4,0.00038,5135.127945241513
775,4,0.00567,5123.29102780655
776,4,2e-05,5135.853476566712
777,4,0.00172,5132.249373654648
778,4,0.01933,5089.984330160238
779,4,0.09494,4881.081228824184
780,4,0.01095,5110.720932917354
781,4,0.05066,5007.282693291397
782,4,0.01637,5097.40752688166
783,4,0.05728,4989.027779564463
784,4,0.00584,5122.883031619572
785,4,0.0,5135.8916232633255
786,4,0.01047,5111.881094439311
787,4,0.02737,5069.458827761505
788,4,0.00016,5135.573450578332
789,4,0.00946,5114.3163903309005
790,4,0.05748,4988.466028054919
791,4,0.01164,5109.0376966912245
792,4,0.01497,5100.876395740254
793,4,6e-05,5135.777076623385
794,4,0.05477,4995.959747806595
795,4,0.02945,5064.049081866219
796,4,0.00038,5135.127945241513
797,4,9e-05,5135.7134635725215
798,4,0.03715,5043.785822097574
799,4,0.00112,5133.561378746767
800,4,0.00045,5134.9749322473235
801,4,0.00345,5128.3888002366275
802,4,0.06897,4956.214743063886
803,4,0.01991,5088.54318633341
804,4,0.00148,5132.771596823932
805,4,0.00654,5121.238686186928
806,4,0.0001,5135.700783230157
807,4,0.02019,5087.8288480374085
808,4,0.22075,4480.878557809751
809,4,0.00017,5135.5607702359675
810,4,0.00151,5132.707877222969
811,4,0.0001,5135.700783230157
812,4,0.05688,4990.1257114477
813,4,0.01899,5090.86467968193
814,4,0.00101,5133.790577696167
815,4,0.01615,5097.955960502067
816,4,0.00953,5114.150698762843
817,4,0.05822,4986.410604378286
818,4,0.00093,5133.9560570446065
819,4,0.00743,5119.148091320592
820,4,0.00877,5115.960947983163
821,4,0.05056,5007.563569046169
822,4,0.03427,5051.404002895187
823,4,0.13551,4758.20872591291
824,4,0.04168,5031.661797759716
825,4,0.0454,5021.629960382962
826,4,0.00018,5135.535303881718
827,4,0.08623,4906.601278166543
828,4,8e-05,5135.738929926772
829,4,0.00797,5117.873383158695
830,4,0.11296,4827.286092194398
831,4,0.00176,5132.173080261419
832,4,1e-05,5135.878942920961
833,4,0.02004,5088.198697527773
834,4,0.05166,5004.551078015377
835,4,0.02075,5086.40006489531
836,4,0.09247,4888.349259659701
837,4,0.00017,5135.5607702359675
838,4,0.0209,5086.030215404945
839,4,0.00027,5135.357144190914
840,4,0.02427,5077.432264186218
841,4,0.07625,4935.464243590822
842,4,0.00503,5124.769362013501
843,4,0.08806,4901.275294672327
844,4,0.00032,5135.255277893339
845,4,0.00224,5131.102740472951
846,4,0.1659,4662.194198660955
847,4,0.30662,4177.202899696934
848,4,0.02849,5066.549796891555
849,4,0.07845,4929.129941264229
850,4,3e-05,5135.840796224347
851,4,0.02786,5068.182950175579
852,4,0.02686,5070.759958594144
853,4,0.00032,5135.255277893339
854,4,0.02476,5076.182172612177
855,4,0.00121,5133.370433044078
856,4,0.0207,5086.540609766754
857,4,0.00378,5127.623952790787
858,4,0.03237,5056.418964823114
859,4,0.0115,5109.394865839223
860,4,0.01861,5091.80842914695
861,4,0.00795,5117.911529855309
862,4,0.01364,5104.153787018906
863,4,0.04849,5013.218383728249
864,4,0.00311,5129.153328024832
865,4,0.0,5135.8916232633255
866,4,0.05177,5004.244735906356
867,4,0.01208,5107.966614574378
868,4,0.00905,5115.285288261031
869,4,0.00901,5115.387260228127
870,4,0.00435,5126.324096163778
871,4,0.07298,4944.824674494979
872,4,0.00015,5135.598916932581
873,4,0.00169,5132.325879267494
874,4,0.00138,5132.988115430968
875,4,0.00281,5129.828669857827
876,4,0.00021,5135.48447684274
877,4,0.01147,5109.471371452069
878,4,0.00068,5134.503960556256
879,4,0.02632,5072.163381051513
880,4,0.01989,5088.594225592006
881,4,0.00696,5120.257107914433
882,4,0.00524,5124.259393859427
883,4,0.01304,5105.633184980365
884,4,0.0582,4986.474429648768
885,4,0.00054,5134.79677255652
886,4,0.00108,5133.6505647019785
887,4,0.01673,5096.514816675238
888,4,0.08291,4916.256753361584
889,4,0.00362,5128.006482623517
890,4,0.04271,5028.905034018586
891,4,0.00435,5126.324096163778
892,4,0.05069,5007.1934016666655
893,4,0.00343,5128.439839495225
894,4,0.05275,5001.55126732695
895,4,3e-05,5135.840796224347
896,4,0.01551,5099.53733043062
897,4,0.0021,5131.4085524732145
898,4,0.01993,5088.479361062928
899,4,0.02949,5063.959895911008
900,4,0.10819,4841.659121683646
901,4,0.02978,5063.194198698775
902,4,0.00562,5123.392894104126
903,4,0.05253,5002.15116553311
